question;predicate
What genre of television is the program the flintstones?;http://dbpedia.org/ontology/genre
what type of game is zatch bell! mamodo fury;http://dbpedia.org/ontology/genre
what genre is from the album when the lights go out?;http://dbpedia.org/ontology/genre
What is an artist in the rock music genre?;http://dbpedia.org/ontology/genre
whats the name of a rock music musician;http://dbpedia.org/ontology/genre
Who was born in italy?;http://dbpedia.org/ontology/birthPlace
Which type of music would baltimore be considered;http://dbpedia.org/ontology/genre
What is the location of general crook house?;http://dbpedia.org/ontology/location
what is the name of an indie rock band from england;http://dbpedia.org/ontology/genre
Which position did alex skotarek play?;http://dbpedia.org/ontology/position
Who was the executive producer for the film stage fright?;http://dbpedia.org/ontology/producer
Where was jurriaan andriessen deceased?;http://dbpedia.org/ontology/deathPlace
what type of game is  hyrule warriors;http://dbpedia.org/ontology/genre
what type of music is rhapsody originals;http://dbpedia.org/ontology/genre
Name a stand-up comedy album by Steven Wright.;http://dbpedia.org/ontology/genre
what kind of music is played in the in a warzone album;http://dbpedia.org/ontology/genre
where was fatema mernissi born;http://dbpedia.org/ontology/birthPlace
What kind of genre is the frailty of words?;http://dbpedia.org/ontology/genre
what is a power metal album?;http://dbpedia.org/ontology/genre
what genre is city high?;http://dbpedia.org/ontology/genre
which artist falls under the indie rock genre;http://dbpedia.org/ontology/genre
What position did Cetin gungo play?;http://dbpedia.org/ontology/position
what film did preston sturges write;http://dbpedia.org/ontology/writer
which genre is when the people fell;http://dbpedia.org/ontology/literaryGenre
what is tobias zellner's place of birth?;http://dbpedia.org/ontology/birthPlace
what kind of music is on duster?;http://dbpedia.org/ontology/genre
What kind of music is in;http://dbpedia.org/ontology/genre
What type of music does elena ferretti make;http://dbpedia.org/ontology/genre
What are people born in lombardy referred to as;http://dbpedia.org/ontology/birthPlace
What's a fiction book written by simon hawke;http://dbpedia.org/ontology/literaryGenre
what type of music does kids love lies play;http://dbpedia.org/ontology/genre
Which position in football does blake stepp play;http://dbpedia.org/ontology/position
Who's an actor born in dallas, texas;http://dbpedia.org/ontology/birthPlace
what city is julie phillips from;http://dbpedia.org/ontology/birthPlace
where is the birthplace of jamie guy;http://dbpedia.org/ontology/birthPlace
what type of music does racoon play;http://dbpedia.org/ontology/genre
What position does gerald asamoah play?;http://dbpedia.org/ontology/position
Which town is taramaclean from?;http://dbpedia.org/ontology/hometown
Who was born in danvers;http://dbpedia.org/ontology/birthPlace
what language is spoken by the washoe people;http://dbpedia.org/ontology/language
is mark portmann pop music or classical;http://dbpedia.org/ontology/genre
where did stefan kaczmarz spend his last day;http://dbpedia.org/ontology/deathPlace
What film did walter f. parkes produce;http://dbpedia.org/ontology/producer
What position does norman tome play;http://dbpedia.org/ontology/position
what genre is the album 1989-1999?;http://dbpedia.org/ontology/genre
what do german immigration to mexico speak;http://dbpedia.org/ontology/language
what program is classified as a  thriller (genre);http://dbpedia.org/ontology/genre
who is an alternative rock artist?;http://dbpedia.org/ontology/genre
what country is timme rosenkrantz from;http://dbpedia.org/ontology/birthPlace
what type of music does epic mazur play?;http://dbpedia.org/ontology/genre
What position does nenad stojakovic play?;http://dbpedia.org/ontology/position
who is stephen morris signed with;http://dbpedia.org/ontology/recordLabel
What genre of artist is mice parade?;http://dbpedia.org/ontology/genre
where was chris hardwick born?;http://dbpedia.org/ontology/birthPlace
Name a person born in new zealand.;http://dbpedia.org/ontology/birthPlace
what is a work by michael wilton;http://dbpedia.org/ontology/writer
name a british radio presenter born in london;http://dbpedia.org/ontology/birthPlace
which fiction book was written by john grismhan?;http://dbpedia.org/ontology/literaryGenre
which city did christoffer gabel pass away in;http://dbpedia.org/ontology/deathPlace
which sort of music does the derek trucks band compose;http://dbpedia.org/ontology/genre
which country is iain hesford from;http://dbpedia.org/ontology/birthPlace
who is a known person born in  little rock, arkansas;http://dbpedia.org/ontology/birthPlace
which progressive rock artist specializes in italian and american horror films;http://dbpedia.org/ontology/genre
what is the genre of funeral for a feeling;http://dbpedia.org/ontology/genre
what kinds of videogame is zendoku;http://dbpedia.org/ontology/genre
what is fausto pocar's place of birth;http://dbpedia.org/ontology/birthPlace
of what genre is the album all in;http://dbpedia.org/ontology/genre
What is the name of one artist associated with atlantic records?;http://dbpedia.org/ontology/recordLabel
where did george calinescu die?;http://dbpedia.org/ontology/deathPlace
Name an Irish filmmaker born in Ireland;http://dbpedia.org/ontology/birthPlace
where was ernst dircksen born;http://dbpedia.org/ontology/birthPlace
what is the title of a book in the  crime fiction genre;http://dbpedia.org/ontology/literaryGenre
whats an artist that makes gothabilly music;http://dbpedia.org/ontology/genre
Which football player was born in malta?;http://dbpedia.org/ontology/birthPlace
which label was created by theofficialalias;http://dbpedia.org/ontology/recordLabel
Where is haru kuroki from;http://dbpedia.org/ontology/birthPlace
what type of music is a peleja do diabo com o dono do ceu;http://dbpedia.org/ontology/genre
where was alvin walton born;http://dbpedia.org/ontology/birthPlace
what position does moe berg play;http://dbpedia.org/ontology/position
what is the name of a celebrity born in st asaph;http://dbpedia.org/ontology/birthPlace
Which position does marcin kaminski play in football;http://dbpedia.org/ontology/position
where in japan is mori arinori from;http://dbpedia.org/ontology/birthPlace
Where was james valentine born?;http://dbpedia.org/ontology/birthPlace
what city did ivor novello die in;http://dbpedia.org/ontology/deathPlace
where is the musician megamasso from;http://dbpedia.org/ontology/hometown
what kind of fiction is the prize in the game;http://dbpedia.org/ontology/literaryGenre
what person was born in warsaw;http://dbpedia.org/ontology/birthPlace
what city and state is  st. mary's episcopal church, found;http://dbpedia.org/ontology/location
What kind of music does paul jackson, jr. make?;http://dbpedia.org/ontology/genre
what is an album in the genre screamo;http://dbpedia.org/ontology/genre
who is relient k's label;http://dbpedia.org/ontology/recordLabel
Where was tom anderson born;http://dbpedia.org/ontology/birthPlace
what company is orpheus with?;http://dbpedia.org/ontology/recordLabel
Who is an artist on the record label emi?;http://dbpedia.org/ontology/recordLabel
what is the name of a baseball pitcher;http://dbpedia.org/ontology/position
what was camil petrescu's birthplace;http://dbpedia.org/ontology/birthPlace
in what california capital did harry bright die;http://dbpedia.org/ontology/deathPlace
who is the lyricist of china grove?;http://dbpedia.org/ontology/writer
who wrote un chien andalou;http://dbpedia.org/ontology/writer
what is a landmark at the grand teton national park;http://dbpedia.org/ontology/location
what type of music can be found on the album waylon;http://dbpedia.org/ontology/genre
who was born in bowie, maryland;http://dbpedia.org/ontology/birthPlace
what are examples of rock music albums;http://dbpedia.org/ontology/genre
Which country does michael niedrig identify with;http://dbpedia.org/ontology/birthPlace
who wrote the lyrics for gary rossington;http://dbpedia.org/ontology/writer
Where did meir shapiro die;http://dbpedia.org/ontology/deathPlace
Where in New Jersey did william schreyer die?;http://dbpedia.org/ontology/deathPlace
What actor was born in budapest?;http://dbpedia.org/ontology/birthPlace
which album has riot grrrl as a genre;http://dbpedia.org/ontology/genre
what oakland based rap group performs west coast hip hop;http://dbpedia.org/ontology/genre
What's a song that yael naim wrote lyrics for;http://dbpedia.org/ontology/writer
What is the name of an album from the alternative rock genre;http://dbpedia.org/ontology/genre
does harry sheppard play jazz or rock music;http://dbpedia.org/ontology/genre
what country does borush live in;http://dbpedia.org/ontology/birthPlace
which group is signed to the warner bros. records;http://dbpedia.org/ontology/recordLabel
What is a indie rock artist?;http://dbpedia.org/ontology/genre
what is the time zone of pulteney, new york;http://dbpedia.org/ontology/timeZone
What language is the film beyond the front line in?;http://dbpedia.org/ontology/language
what film director was birthed in bogota;http://dbpedia.org/ontology/birthPlace
What kind of music is 1888?;http://dbpedia.org/ontology/genre
Who was born in Idaho?;http://dbpedia.org/ontology/birthPlace
the birthplace of donald gibb is what city?;http://dbpedia.org/ontology/birthPlace
Where did jeronima de la asuncion die;http://dbpedia.org/ontology/deathPlace
where was miles ratledge  born;http://dbpedia.org/ontology/hometown
what time zone is locust grove located in?;http://dbpedia.org/ontology/timeZone
What label is alphabeat affiliated with?;http://dbpedia.org/ontology/recordLabel
Which position in football does dougie cameron play;http://dbpedia.org/ontology/position
Which country in Africa was brendan augustine born in;http://dbpedia.org/ontology/birthPlace
What language was the sunrise lands originally written in;http://dbpedia.org/ontology/language
where did david d. terry die;http://dbpedia.org/ontology/deathPlace
what is a work by mercedes lackey;http://dbpedia.org/ontology/author
